word,type,
malnutrition,NOUN,
maltreatment,NOUN,
mammal,NOUN,
manageability,NOUN,
management,NOUN,
manager,NOUN,
maneuverability,NOUN,
manicurist,NOUN,
manifestation,NOUN,
manipulation,NOUN,
manipulator,NOUN,
mankind,NOUN,
manner,NOUN,
marketability,NOUN,
marketer,NOUN,
marksmanship,NOUN,
martyrdom,NOUN,
masculinity,NOUN,
massiveness,NOUN,
mastery,NOUN,
materialization,NOUN,
maternity,NOUN,
math,NOUN,
mathematician,NOUN,
mathematics,NOUN,
matriculation,NOUN,
maturation,NOUN,
maturity,NOUN,
maximization,NOUN,
meagerness,NOUN,
meaning,NOUN,
meaningfulness,NOUN,
meaninglessness,NOUN,
meanness,NOUN,
measurability,NOUN,
measurement,NOUN,
mechanization,NOUN,
medalist,NOUN,
meddlesomeness,NOUN,
mediation,NOUN,
mediator,NOUN,
medication,NOUN,
medievalist,NOUN,
mediocrity,NOUN,
meditation,NOUN,
meditator,NOUN,
meekness,NOUN,
mellowness,NOUN,
membership,NOUN,
memorization,NOUN,
memory,NOUN,
mentalist,NOUN,
mentality,NOUN,
mentor,NOUN,
mentorship,NOUN,
merchant,NOUN,
merit,NOUN,
meritocracy,NOUN,
merriment,NOUN,
merriness,NOUN,
mess,NOUN,
messiness,NOUN,
metallization,NOUN,
metaphor,NOUN,
meteorologist,NOUN,
method,NOUN,
meticulousness,NOUN,
microbiologist,NOUN,
micromanagement,NOUN,
mightiness,NOUN,
migrant,NOUN,
migration,NOUN,
migrator,NOUN,
mildness,NOUN,
militant,NOUN,
militarism,NOUN,
militarization,NOUN,
mind,NOUN,
mindfulness,NOUN,
mindlessness,NOUN,
miniaturization,NOUN,
minimalist,NOUN,
minimization,NOUN,
minimizer,NOUN,
minor,NOUN,
minority,NOUN,
mirth,NOUN,
mirthfulness,NOUN,
misadministration,NOUN,
misalignment,NOUN,
misalliance,NOUN,
misapplication,NOUN,
misappropriation,NOUN,
misbalance,NOUN,
misbehavior,NOUN,
miscalculation,NOUN,
mischaracterization,NOUN,
mischievousness,NOUN,
misclassification,NOUN,
miscommunication,NOUN,
misdemeanor,NOUN,
miser,NOUN,
miserliness,NOUN,
misery,NOUN,
misfeasance,NOUN,
misgivings,NOUN,
misguidance,NOUN,
misinformation,NOUN,
misinterpretation,NOUN,
misjudgment,NOUN,
mismanagement,NOUN,
misperception,NOUN,
misplacement,NOUN,
mispronunciation,NOUN,
misrepresentation,NOUN,
misstatement,NOUN,
mistake,NOUN,
mistreatment,NOUN,
mistrustfulness,NOUN,
mitigation,NOUN,
mobility,NOUN,
mobilization,NOUN,
mobocracy,NOUN,
modality,NOUN,
mode,NOUN,
moderation,NOUN,
moderator,NOUN,
modernization,NOUN,
modesty,NOUN,
modification,NOUN,
modularity,NOUN,
modulation,NOUN,
moistness,NOUN,
moldiness,NOUN,
moment,NOUN,
monarchist,NOUN,
monetization,NOUN,
monocracy,NOUN,
monopolization,NOUN,
monotone,NOUN,
monotony,NOUN,
monstrosity,NOUN,
monumentality,NOUN,
mood,NOUN,
moodiness,NOUN,
moralist,NOUN,
morality,NOUN,
morals,NOUN,
morbidity,NOUN,
moroseness,NOUN,
mortality,NOUN,
mortician,NOUN,
motherliness,NOUN,
motion,NOUN,
motionlessness,NOUN,
motivation,NOUN,
motivator,NOUN,
motive,NOUN,
motorcyclist,NOUN,
motorist,NOUN,
motorization,NOUN,
mournfulness,NOUN,
mousiness,NOUN,
movement,NOUN,
moviedom,NOUN,
muddiness,NOUN,
mugginess,NOUN,
multidimensionality,NOUN,
multiplication,NOUN,
multiplicity,NOUN,
multitude,NOUN,
mummification,NOUN,
municipality,NOUN,
muralist,NOUN,
murkiness,NOUN,
murmur,NOUN,
muscularity,NOUN,
mushiness,NOUN,
music,NOUN,
musicality,NOUN,
musicianship,NOUN,
musicologist,NOUN,
muskiness,NOUN,
mustiness,NOUN,
mutant,NOUN,
mutation,NOUN,
mutilation,NOUN,
mysteriousness,NOUN,
mystification,NOUN,
mythologist,NOUN,
namelessness,NOUN,
nap,NOUN,
narcissism,NOUN,
narcissist,NOUN,
narration,NOUN,
narrator,NOUN,
narrowness,NOUN,
nasality,NOUN,
nastiness,NOUN,
nation,NOUN,
nationalism,NOUN,
nationality,NOUN,
nationalization,NOUN,
naturalist,NOUN,
naturalization,NOUN,
naturalness,NOUN,
nature,NOUN,
naughtiness,NOUN,
navigation,NOUN,
navigator,NOUN,
naïve,NOUN,
naïveté,NOUN,
nearness,NOUN,
nearsightedness,NOUN,
neatness,NOUN,
nebulosity,NOUN,
nebulousness,NOUN,
necessitation,NOUN,
necessity,NOUN,
neediness,NOUN,
needs,NOUN,
negation,NOUN,
negativity,NOUN,
neglect,NOUN,
neglectfulness,NOUN,
negligence,NOUN,
negligée,NOUN,
negotiability,NOUN,
negotiation,NOUN,
negotiator,NOUN,
neighbor,NOUN,
neighborhood,NOUN,
neighborliness,NOUN,
nerviness,NOUN,
nervousness,NOUN,
neurologist,NOUN,
neuroscience,NOUN,
neuroscientist,NOUN,
neuroticism,NOUN,
neurotoxicity,NOUN,
neutrality,NOUN,
neutralization,NOUN,
newness,NOUN,
newsworthiness,NOUN,
niceness,NOUN,
niceties,NOUN,
nihilism,NOUN,
nihilist,NOUN,
nimbleness,NOUN,
nobility,NOUN,
nobleness,NOUN,
noisiness,NOUN,
nomination,NOUN,
nonalignment,NOUN,
nonappearance,NOUN,
nonattachment,NOUN,
nonattendance,NOUN,
nonchalance,NOUN,
noncombatant,NOUN,
noncompliance,NOUN,
nonconformance,NOUN,
nonconformist,NOUN,
nonconformity,NOUN,
nonentity,NOUN,
nonexistence,NOUN,
nonfulfillment,NOUN,
noninvolvement,NOUN,
nonobservance,NOUN,
nonoccurrence,NOUN,
nonparticipant,NOUN,
nonpartisanship,NOUN,
nonpayment,NOUN,
nonperformance,NOUN,
nonresistance,NOUN,
nonsense,NOUN,
nonviolence,NOUN,
normality,NOUN,
normalization,NOUN,
nosiness,NOUN,
notarization,NOUN,
notation,NOUN,
noteworthiness,NOUN,
nothingness,NOUN,
notification,NOUN,
notion,NOUN,
nourishment,NOUN,
novelist,NOUN,
novelty,NOUN,
nuance,NOUN,
nuisance,NOUN,
nullification,NOUN,
numbness,NOUN,
numeracy,NOUN,
numeration,NOUN,
numerator,NOUN,
nutrient,NOUN,
nutrition,NOUN,
nutritionist,NOUN,
nuttiness,NOUN,
né,NOUN,
née,NOUN,
oafishness,NOUN,
obedience,NOUN,
obesity,NOUN,
objectification,NOUN,
objection,NOUN,
objectiveness,NOUN,
objectivity,NOUN,
obligation,NOUN,
obliteration,NOUN,
obliviousness,NOUN,
obnoxiousness,NOUN,
obscurity,NOUN,
observance,NOUN,
observation,NOUN,
observatory,NOUN,
observer,NOUN,
obsolescence,NOUN,
obstinacy,NOUN,
obstruction,NOUN,
obtainment,NOUN,
obtrusiveness,NOUN,
obtuseness,NOUN,
obviousness,NOUN,
occupant,NOUN,
occupation,NOUN,
occurrence,NOUN,
oddities,NOUN,
oddity,NOUN,
oddness,NOUN,
odor,NOUN,
offence,NOUN,
offensiveness,NOUN,
offhandedness,NOUN,
officer,NOUN,
officiousness,NOUN,
oiliness,NOUN,
oldness,NOUN,
omnipotence,NOUN,
omnipresence,NOUN,
oncologist,NOUN,
one-upmanship,NOUN,
oneness,NOUN,
ooziness,NOUN,
opacity,NOUN,
opalescence,NOUN,
opaqueness,NOUN,
openhandedness,NOUN,
openheartedness,NOUN,
opening,NOUN,
openness,NOUN,
operation,NOUN,
operator,NOUN,
ophthalmologist,NOUN,
opinion,NOUN,
opponent,NOUN,
opportunist,NOUN,
opportunities,NOUN,
opportunity,NOUN,
opposition,NOUN,
oppression,NOUN,
oppressiveness,NOUN,
oppressor,NOUN,
optimism,NOUN,
optimization,NOUN,
option,NOUN,
optometrist,NOUN,
opulence,NOUN,
oration,NOUN,
orator,NOUN,
orchestration,NOUN,
orchestrator,NOUN,
orderliness,NOUN,
ordinance,NOUN,
ordinariness,NOUN,
organist,NOUN,
organization,NOUN,
orientation,NOUN,
originality,NOUN,
origination,NOUN,
originator,NOUN,
ornamentation,NOUN,
orneriness,NOUN,
orthodontist,NOUN,
oscillation,NOUN,
ossification,NOUN,
otherness,NOUN,
otherworldliness,NOUN,
outburst,NOUN,
outcry,NOUN,
outgoingness,NOUN,
outlandishness,NOUN,
outline,NOUN,
outrageousness,NOUN,
outspokenness,NOUN,
ovation,NOUN,
overabundance,NOUN,
overachievement,NOUN,
overcapacity,NOUN,
overcompensation,NOUN,
overconfidence,NOUN,
overconsumption,NOUN,
overcorrection,NOUN,
overdependence,NOUN,
overdevelopment,NOUN,
overestimation,NOUN,
overexertion,NOUN,
overgeneralization,NOUN,
overinvestment,NOUN,
overpayment,NOUN,
overreaction,NOUN,
overreliance,NOUN,
oversaturation,NOUN,
oversimplification,NOUN,
overstatement,NOUN,
overtreatment,NOUN,
overutilization,NOUN,
overvaluation,NOUN,
overzealousness,NOUN,
owner,NOUN,
ownership,NOUN,
oxidation,NOUN,
oxygenation,NOUN,
pacification,NOUN,
pacifist,NOUN,
pageant,NOUN,
painfulness,NOUN,
painlessness,NOUN,
painter,NOUN,
palatability,NOUN,
paleness,NOUN,
paleontologist,NOUN,
palpability,NOUN,
papacy,NOUN,
papier-mâché,NOUN,
parent,NOUN,
parity,NOUN,
parlance,NOUN,
parody,NOUN,
partiality,NOUN,
participant,NOUN,
participation,NOUN,
participator,NOUN,
partisanship,NOUN,
partition,NOUN,
partnership,NOUN,
passion,NOUN,
passiveness,NOUN,
passivity,NOUN,
passé,NOUN,
pasteurization,NOUN,
pastiness,NOUN,
pastor,NOUN,
patchiness,NOUN,
pathologist,NOUN,
pathos,NOUN,
patience,NOUN,
patient,NOUN,
patronization,NOUN,
paunchiness,NOUN,
payment,NOUN,
peacefulness,NOUN,
peasant,NOUN,
peculiarities,NOUN,
peculiarity,NOUN,
pedestrian,NOUN,
pediatrician,NOUN,
peevishness,NOUN,
penalization,NOUN,
penance,NOUN,
penitence,NOUN,
penmanship,NOUN,
pensiveness,NOUN,
peppiness,NOUN,
perception,NOUN,
perceptiveness,NOUN,
perceptivity,NOUN,
percolation,NOUN,
percussionist,NOUN,
perdition,NOUN,
perfectibility,NOUN,
perfection,NOUN,
perfectionist,NOUN,
perfectness,NOUN,
perforation,NOUN,
performance,NOUN,
performer,NOUN,
period,NOUN,
perkiness,NOUN,
permanence,NOUN,
permeability,NOUN,
permeation,NOUN,
permissibility,NOUN,
permission,NOUN,
permissiveness,NOUN,
permutation,NOUN,
perpendicularity,NOUN,
perpetration,NOUN,
perpetrator,NOUN,
perpetuation,NOUN,
perpetuator,NOUN,
perpetuity,NOUN,
perplexity,NOUN,
persecution,NOUN,
persecutor,NOUN,
perseverance,NOUN,
persistence,NOUN,
persistency,NOUN,
personality,NOUN,
personalization,NOUN,
personification,NOUN,
perspiration,NOUN,
persuader,NOUN,
persuasiveness,NOUN,
pertinence,NOUN,
pertness,NOUN,
pervasiveness,NOUN,
pessimist,NOUN,
pestilence,NOUN,
petition,NOUN,
pettiness,NOUN,
petulance,NOUN,
pharmacist,NOUN,
philanthropist,NOUN,
phoniness,NOUN,
photojournalist,NOUN,
physicality,NOUN,
physician,NOUN,
physicist,NOUN,
phở,NOUN,
pianist,NOUN,
pigheadedness,NOUN,
pigmentation,NOUN,
pinkness,NOUN,
piousness,NOUN,
piracy,NOUN,
pithiness,NOUN,
pitilessness,NOUN,
pittance,NOUN,
pity,NOUN,
pixelation,NOUN,
pixilation,NOUN,
pièce,NOUN,
piña-colada,NOUN,
piñata,NOUN,
placation,NOUN,
place,NOUN,
placement,NOUN,
placidity,NOUN,
placidness,NOUN,
plagiarist,NOUN,
plainness,NOUN,
plaintiveness,NOUN,
plantation,NOUN,
plasticity,NOUN,
platitudes,NOUN,
plausibility,NOUN,
playability,NOUN,
player,NOUN,
playfulness,NOUN,
pleasance,NOUN,
pleasantness,NOUN,
pleasantries,NOUN,
pleasure,NOUN,
plentitude,NOUN,
pliability,NOUN,
plight,NOUN,
pluckiness,NOUN,
plumpness,NOUN,
plurality,NOUN,
plutocracy,NOUN,
podiatrist,NOUN,
point,NOUN,
pointlessness,NOUN,
pokiness,NOUN,
polarity,NOUN,
polarization,NOUN,
politeness,NOUN,
politician,NOUN,
politics,NOUN,
pollination,NOUN,
pollinator,NOUN,
pollutant,NOUN,
polluter,NOUN,
pollution,NOUN,
pomposity,NOUN,
pompousness,NOUN,
pontification,NOUN,
pontificator,NOUN,
poorness,NOUN,
popularity,NOUN,
popularization,NOUN,
population,NOUN,
porosity,NOUN,
portability,NOUN,
portion,NOUN,
portliness,NOUN,
portrayal,NOUN,
position,NOUN,
positivity,NOUN,
possession,NOUN,
possessiveness,NOUN,
possessor,NOUN,
possibility,NOUN,
posterity,NOUN,
postponement,NOUN,
postproduction,NOUN,
postretirement,NOUN,
postulation,NOUN,
postulator,NOUN,
posture,NOUN,
potentialities,NOUN,
potentiality,NOUN,
potion,NOUN,
power,NOUN,
powerlessness,NOUN,
practicality,NOUN,
practitioner,NOUN,
pragmatist,NOUN,
praise,NOUN,
praiseworthiness,NOUN,
pre-tournament,NOUN,
prearrangement,NOUN,
precaution,NOUN,
precedence,NOUN,
preciousness,NOUN,
precipitation,NOUN,
precipitator,NOUN,
preciseness,NOUN,
precision,NOUN,
precociousness,NOUN,
precognition,NOUN,
preconception,NOUN,
precursor,NOUN,
predation,NOUN,
predator,NOUN,
predecessor,NOUN,
predicament,NOUN,
predication,NOUN,
predictability,NOUN,
prediction,NOUN,
predictor,NOUN,
predisposition,NOUN,
preemption,NOUN,
preference,NOUN,
preferment,NOUN,
prejudgment,NOUN,
prejudice,NOUN,
premeditation,NOUN,
premonition,NOUN,
preoccupation,NOUN,
preparation,NOUN,
preparedness,NOUN,
prepayment,NOUN,
preponderance,NOUN,
preposition,NOUN,
preposterousness,NOUN,
prepublication,NOUN,
prequalification,NOUN,
preregistration,NOUN,
prerequisite,NOUN,
preretirement,NOUN,
prescription,NOUN,
presence,NOUN,
present,NOUN,
presentation,NOUN,
preservation,NOUN,
president,NOUN,
pressurization,NOUN,
presumption,NOUN,
presumptuousness,NOUN,
presupposition,NOUN,
pretender,NOUN,
pretense,NOUN,
pretentiousness,NOUN,
pretreatment,NOUN,
prettiness,NOUN,
prevalence,NOUN,
preventability,NOUN,
prevention,NOUN,
prickliness,NOUN,
pride,NOUN,
pridefulness,NOUN,
priggishness,NOUN,
primacy,NOUN,
primatologist,NOUN,
primitiveness,NOUN,
primness,NOUN,
printability,NOUN,
printer,NOUN,
prioritization,NOUN,
priority,NOUN,
prisoner,NOUN,
prissiness,NOUN,
privacy,NOUN,
privation,NOUN,
privatization,NOUN,
privilege,NOUN,
probability,NOUN,
probation,NOUN,
problem,NOUN,
processor,NOUN,
proclaimer,NOUN,
proclamation,NOUN,
proclivity,NOUN,
procrastination,NOUN,
procrastinator,NOUN,
proctor,NOUN,
procurement,NOUN,
procurer,NOUN,
producer,NOUN,
production,NOUN,
productiveness,NOUN,
productivity,NOUN,
profaneness,NOUN,
profanity,NOUN,
profession,NOUN,
professionalization,NOUN,
professor,NOUN,
professorship,NOUN,
profitability,NOUN,
profitableness,NOUN,
profligacy,NOUN,
profoundness,NOUN,
prognostication,NOUN,
prognosticator,NOUN,
program,NOUN,
programmability,NOUN,
progress,NOUN,
progressiveness,NOUN,
prohibition,NOUN,
project,NOUN,
projection,NOUN,
proliferation,NOUN,
prolificacy,NOUN,
prolongation,NOUN,
prominence,NOUN,
promise,NOUN,
promisor,NOUN,
promoter,NOUN,
promotion,NOUN,
promptness,NOUN,
promulgator,NOUN,
proneness,NOUN,
pronouncement,NOUN,
pronunciation,NOUN,
proof,NOUN,
proofreader,NOUN,
propaganda,NOUN,
propagandist,NOUN,
propagation,NOUN,
propagator,NOUN,
propellant,NOUN,
propensity,NOUN,
prophecy,NOUN,
proponent,NOUN,
proportion,NOUN,
proposition,NOUN,
proprietor,NOUN,
proprietorship,NOUN,
prosecution,NOUN,
prosecutor,NOUN,
prospect,NOUN,
prospector,NOUN,
prosperity,NOUN,
protagonist,NOUN,
protectant,NOUN,
protection,NOUN,
protector,NOUN,
protest,NOUN,
protestor,NOUN,
protégé,NOUN,
protégée,NOUN,
provenience,NOUN,
providence,NOUN,
provocation,NOUN,
prowess,NOUN,
prowler,NOUN,
proximity,NOUN,
prudence,NOUN,
pseudoscience,NOUN,
psychiatrist,NOUN,
psychologist,NOUN,
psychotherapist,NOUN,
publication,NOUN,
publicist,NOUN,
publicity,NOUN,
pudginess,NOUN,
puffiness,NOUN,
pugnacity,NOUN,
pulpiness,NOUN,
pulsation,NOUN,
pulverization,NOUN,
punctuality,NOUN,
punctuation,NOUN,
puniness,NOUN,
punishment,NOUN,
pureness,NOUN,
purgatory,NOUN,
purification,NOUN,
purist,NOUN,
purity,NOUN,
purpose,NOUN,
purposefulness,NOUN,
purposelessness,NOUN,
pursuance,NOUN,
pursuer,NOUN,
pursuit,NOUN,
purveyance,NOUN,
purveyor,NOUN,
purée,NOUN,
pushiness,NOUN,
putridity,NOUN,
puzzlement,NOUN,
pâté,NOUN,
quaintness,NOUN,
qualification,NOUN,
qualities,NOUN,
quality,NOUN,
quantification,NOUN,
quantity,NOUN,
quarrelsomeness,NOUN,
quarterfinalist,NOUN,
queasiness,NOUN,
quest,NOUN,
question,NOUN,
quickness,NOUN,
quietness,NOUN,
quintessence,NOUN,
quirkiness,NOUN,
quizzicality,NOUN,
quotation,NOUN,
quotient,NOUN,
rabblement,NOUN,
radiance,NOUN,
radiation,NOUN,
radicalization,NOUN,
radioactivity,NOUN,
raggedness,NOUN,
rakishness,NOUN,
rambunctiousness,NOUN,
ramification,NOUN,
rancidness,NOUN,
randomization,NOUN,
randomness,NOUN,
rankness,NOUN,
rant,NOUN,
rapidity,NOUN,
rapidness,NOUN,
rareness,NOUN,
rarity,NOUN,
rashness,NOUN,
ratification,NOUN,
ration,NOUN,
rationality,NOUN,
rationalization,NOUN,
raucousness,NOUN,
ravishment,NOUN,
rawness,NOUN,
reaction,NOUN,
reactivation,NOUN,
reactivity,NOUN,
readability,NOUN,
reader,NOUN,
readership,NOUN,
readiness,NOUN,
readjustment,NOUN,
reaffirmation,NOUN,
realignment,NOUN,
realism,NOUN,
reality,NOUN,
realization,NOUN,
reallocation,NOUN,
realness,NOUN,
realtor,NOUN,
reanimation,NOUN,
reappearance,NOUN,
reapplication,NOUN,
reappointment,NOUN,
reapportion,NOUN,
reapportionment,NOUN,
rearrangement,NOUN,
reason,NOUN,
reasonability,NOUN,
reasonableness,NOUN,
reasoning,NOUN,
reassessment,NOUN,
reassignment,NOUN,
reassurance,NOUN,
reattachment,NOUN,
rebelliousness,NOUN,
rebuke,NOUN,
recalibration,NOUN,
recapitalization,NOUN,
receivership,NOUN,
recentness,NOUN,
reception,NOUN,
receptionist,NOUN,
receptiveness,NOUN,
receptivity,NOUN,
recertification,NOUN,
recess,NOUN,
reciprocation,NOUN,
reciprocator,NOUN,
reciprocity,NOUN,
recital,NOUN,
recitation,NOUN,
recklessness,NOUN,
reclamation,NOUN,
reclassification,NOUN,
recluse,NOUN,
reclusiveness,NOUN,
recognition,NOUN,
recollection,NOUN,
recommencement,NOUN,
recommendation,NOUN,
recommitment,NOUN,
reconcilement,NOUN,
recondition,NOUN,
reconfiguration,NOUN,
reconfirmation,NOUN,
reconnaissance,NOUN,
reconstruction,NOUN,
recontamination,NOUN,
recoupment,NOUN,
recoverability,NOUN,
recreation,NOUN,
recrimination,NOUN,
recruitment,NOUN,
rectangularity,NOUN,
rectification,NOUN,
rectory,NOUN,
recuperation,NOUN,
recurrence,NOUN,
recycler,NOUN,
reddishness,NOUN,
redecoration,NOUN,
rededication,NOUN,
redemption,NOUN,
redeployment,NOUN,
redevelopment,NOUN,
redistribution,NOUN,
redness,NOUN,
reduction,NOUN,
reeducation,NOUN,
reelection,NOUN,
reemergence,NOUN,
reemployment,NOUN,
reenactment,NOUN,
reengagement,NOUN,
reenlistment,NOUN,
reestablishment,NOUN,
reevaluation,NOUN,
reference,NOUN,
referrer,NOUN,
refinement,NOUN,
reflection,NOUN,
reflectivity,NOUN,
reflexivity,NOUN,
reforestation,NOUN,
reformation,NOUN,
reformulation,NOUN,
refraction,NOUN,
refractivity,NOUN,
refrainment,NOUN,
refrigeration,NOUN,
refurbishment,NOUN,
refutation,NOUN,
regality,NOUN,
regard,NOUN,
regeneration,NOUN,
regent,NOUN,
regimentation,NOUN,
regionalization,NOUN,
registrant,NOUN,
registration,NOUN,
regret,NOUN,
regularity,NOUN,
regulation,NOUN,
regurgitation,NOUN,
rehabilitation,NOUN,
rehabilitator,NOUN,
rehydration,NOUN,
reimbursement,NOUN,
reinforcement,NOUN,
reinstallation,NOUN,
reinstatement,NOUN,
reinterpretation,NOUN,
reinvention,NOUN,
reinvestment,NOUN,
reinvigoration,NOUN,
reiteration,NOUN,
rejection,NOUN,
rejuvenation,NOUN,
rejuvenator,NOUN,
relatedness,NOUN,
relation,NOUN,
relationship,NOUN,
relative,NOUN,
relativity,NOUN,
relator,NOUN,
relaxation,NOUN,
relaxedness,NOUN,
relegation,NOUN,
relentlessness,NOUN,
relevance,NOUN,
reliability,NOUN,
reliance,NOUN,
religiosity,NOUN,
religiousness,NOUN,
relinquishment,NOUN,
relocation,NOUN,
reluctance,NOUN,
remark,NOUN,
remarkableness,NOUN,
remediation,NOUN,
remilitarization,NOUN,
remittance,NOUN,
remobilization,NOUN,
remorse,NOUN,
remorsefulness,NOUN,
remorselessness,NOUN,
remoteness,NOUN,
removability,NOUN,
remuneration,NOUN,
renaissance,NOUN,
renationalization,NOUN,
rendition,NOUN,
renegotiation,NOUN,
renewability,NOUN,
renouncement,NOUN,
renovation,NOUN,
renovator,NOUN,
renter,NOUN,
renunciation,NOUN,
reoccupation,NOUN,
reoccurrence,NOUN,
reorganization,NOUN,
reorientation,NOUN,
reparation,NOUN,
repartee,NOUN,
repayment,NOUN,
repeatability,NOUN,
repellent,NOUN,
repentance,NOUN,
repetition,NOUN,
repetitiousness,NOUN,
repetitiveness,NOUN,
replacement,NOUN,
replenishment,NOUN,
replication,NOUN,
replicator,NOUN,
repository,NOUN,
reprehensibility,NOUN,
representation,NOUN,
repression,NOUN,
repressor,NOUN,
reproducibility,NOUN,
reproduction,NOUN,
republication,NOUN,
repudiation,NOUN,
repudiator,NOUN,
repugnance,NOUN,
repulsiveness,NOUN,
reputation,NOUN,
requirement,NOUN,
rescindment,NOUN,
research,NOUN,
researcher,NOUN,
resemblance,NOUN,
resentfulness,NOUN,
resentment,NOUN,
reservation,NOUN,
reserve,NOUN,
resettlement,NOUN,
resignation,NOUN,
resilience,NOUN,
resistance,NOUN,
resistibility,NOUN,
resistivity,NOUN,
resoluteness,NOUN,
resolution,NOUN,
resonance,NOUN,
resourcefulness,NOUN,
respectability,NOUN,
respectfulness,NOUN,
respiration,NOUN,
respondent,NOUN,
response,NOUN,
responsibility,NOUN,
responsiveness,NOUN,
rest,NOUN,
restatement,NOUN,
restitution,NOUN,
restlessness,NOUN,
restoration,NOUN,
restraint,NOUN,
restriction,NOUN,
restrictiveness,NOUN,
result,NOUN,
resumption,NOUN,
resurgence,NOUN,
resurrection,NOUN,
resuscitation,NOUN,
retaliation,NOUN,
retention,NOUN,
reticence,NOUN,
retirement,NOUN,
retraction,NOUN,
retreat,NOUN,
retrenchment,NOUN,
retribution,NOUN,
retrospection,NOUN,
reunification,NOUN,
reusability,NOUN,
reutilization,NOUN,
revelation,NOUN,
revengefulness,NOUN,
reverberation,NOUN,
reverence,NOUN,
reversibility,NOUN,
revilement,NOUN,
revitalization,NOUN,
revocation,NOUN,
revolution,NOUN,
reward,NOUN,
riches,NOUN,
richness,NOUN,
ridership,NOUN,
ridicule,NOUN,
ridiculousness,NOUN,
righteousness,NOUN,
rights,NOUN,
rigidity,NOUN,
rigidness,NOUN,
ringleader,NOUN,
ripeness,NOUN,
riskiness,NOUN,
robustness,NOUN,
rockiness,NOUN,
roguishness,NOUN,
romance,NOUN,
romanticism,NOUN,
roominess,NOUN,
rosé,NOUN,
rotation,NOUN,
rottenness,NOUN,
roughness,NOUN,
roundness,NOUN,
rowdiness,NOUN,
rudeness,NOUN,
ruffian,NOUN,
ruggedness,NOUN,
rule,NOUN,
ruler,NOUN,
rumor,NOUN,
runner,NOUN,
rustiness,NOUN,
ruthlessness,NOUN,
régime,NOUN,
résistance,NOUN,
résumé,NOUN,
sacredness,NOUN,
sacrifice,NOUN,
sadness,NOUN,
safeness,NOUN,
sailor,NOUN,
saintliness,NOUN,
salaciousness,NOUN,
salesmanship,NOUN,
salience,NOUN,
salinity,NOUN,
salivation,NOUN,
saltiness,NOUN,
salutation,NOUN,
salvation,NOUN,
sameness,NOUN,
sanctimoniousness,NOUN,
sanction,NOUN,
sanctity,NOUN,
saneness,NOUN,
sanitation,NOUN,
sanitization,NOUN,
sanitizer,NOUN,
sanity,NOUN,
sappiness,NOUN,
sarcasm,NOUN,
satiation,NOUN,
satire,NOUN,
satirist,NOUN,
satisfaction,NOUN,
saturation,NOUN,
sauciness,NOUN,
sauté,NOUN,
savageness,NOUN,
savant,NOUN,
savior,NOUN,
saxophonist,NOUN,
saying,NOUN,
scarceness,NOUN,
scarcity,NOUN,
scholarship,NOUN,
science,NOUN,
scientist,NOUN,
scintillator,NOUN,
scope,NOUN,
scorn,NOUN,
scornfulness,NOUN,
scowl,NOUN,
scrappiness,NOUN,
scrawniness,NOUN,
scruffiness,NOUN,
scruples,NOUN,
scrupulousness,NOUN,
scrutiny,NOUN,
sculptor,NOUN,
sealant,NOUN,
seamanship,NOUN,
seamlessness,NOUN,
seasickness,NOUN,
seasonality,NOUN,
seaworthiness,NOUN,
seclusion,NOUN,
secret,NOUN,
secretion,NOUN,
secretiveness,NOUN,
section,NOUN,
secularity,NOUN,
secularization,NOUN,
securement,NOUN,
securitization,NOUN,
security,NOUN,
sedation,NOUN,
sedition,NOUN,
seditiousness,NOUN,
seediness,NOUN,
seemliness,NOUN,
segment,NOUN,
segmentation,NOUN,
selection,NOUN,
selectiveness,NOUN,
selectivity,NOUN,
selector,NOUN,
selfishness,NOUN,
selflessness,NOUN,
seller,NOUN,
semblance,NOUN,
semidarkness,NOUN,
semiretirement,NOUN,
senator,NOUN,
senatorship,NOUN,
senility,NOUN,
senior,NOUN,
seniority,NOUN,
sensation,NOUN,
sensationalism,NOUN,
sense,NOUN,
senselessness,NOUN,
sensibilities,NOUN,
sensibility,NOUN,
sensitivity,NOUN,
sentence,NOUN,
sentience,NOUN,
sentiment,NOUN,
sentimentalism,NOUN,
sentimentality,NOUN,
sentiments,NOUN,
separateness,NOUN,
separation,NOUN,
separator,NOUN,
sequence,NOUN,
serendipity,NOUN,
sereneness,NOUN,
serenity,NOUN,
sergeant,NOUN,
serialization,NOUN,
series,NOUN,
seriousness,NOUN,
servant,NOUN,
server,NOUN,
service,NOUN,
serviceability,NOUN,
servitude,NOUN,
settlement,NOUN,
severance,NOUN,
severity,NOUN,
shabbiness,NOUN,
shadiness,NOUN,
shadowiness,NOUN,
shagginess,NOUN,
shakiness,NOUN,
shallowness,NOUN,
shamefulness,NOUN,
shamelessness,NOUN,
sharpness,NOUN,
sheen,NOUN,
sheepishness,NOUN,
shiftiness,NOUN,
shininess,NOUN,
shoddiness,NOUN,
shopkeeper,NOUN,
shopper,NOUN,
shortness,NOUN,
shortsightedness,NOUN,
showiness,NOUN,
showmanship,NOUN,
showrunner,NOUN,
shrewdness,NOUN,
shrillness,NOUN,
sickliness,NOUN,
sickness,NOUN,
significance,NOUN,
signification,NOUN,
silence,NOUN,
silkiness,NOUN,
silliness,NOUN,
similarity,NOUN,
